"PMID","DOI","include","comment","title","authors","citation","year","preregistration","topic","patients","age_range","new_data","sample_size","setting","modality","meeg_num_electrodes","meg_num_grad","meg_num_mag","meeg_sfreq_orig","meeg_sfreq_final","meeg_layout","eeg_locations","length_min","ecg_num_electrodes","ecg_lead","ecg_locations","ecg_ground","ecg_sfreq_orig","ecg_sfreq_final","ecg_high_pass","ecg_low_pass","ecg_event_approach","ecg_event_method","ecg_event_toolbox","reference_online","reference_offline","high_pass","low_pass","ICA","ica_on_epochs","rejected_components","rejected_cardiac_ics","cfa_rej_approach","cfa_rej_criteria","other_cfa_removal_strategy","other_cleaning_strategy","hep_eeg_channels_selected","hep_meg_channels_selected","groups","conditions","trials","hep_window_type","hep_relative_to","hep_start","hep_end","baseline_start_ms","baseline_end_ms","hypothesis","value","averaging_channels","averaging_time","statistics","clustering","permutations","significant_test","significant_eeg_channels","significant_relative_to","significant_start_ms","significant_end_ms","controls","trial_estimation"
37078023,"10.3389/fphys.2023.1144073",,"","Enhanced external counterpulsation modulates the heartbeat evoked potential","Liu H, Liang H, Yu X, Wang G, Han Y, Yan M, Li S, Wang W.","Front Physiol. 2023 Apr 3;14:1144073. doi: 10.3389/fphys.2023.1144073. eCollection 2023.",2023,1,"Manipulation/Cardiac/Enhanced external counterpulsation",0,"23.6+-2.5",1,19,0,"EEG",1,"na","na","2000","unknown","standard19","Fpz","80","2","Lead II","Right clavicle, Left abdomen","Right abdomen","2000","unknown","unknown","unknown","Semi-automatic","unknown","AcqKnowledge","Linked mastoids","Linked mastoids","0.05","100",1,0,"CFA, Eye movements, Muscle","","Automatic","Power Spectrum","","Noisy Epochs","Fpz","na",1,2,"[est300]","Primary","T-peak","80","400","-100","0","Group/Condition Differences","Amplitude",0,0,"unknown",1,"1000","1","Fpz","T-peak","155","389","ECG",""
37078023,"10.3389/fphys.2023.1144073",,"","Enhanced external counterpulsation modulates the heartbeat evoked potential","Liu H, Liang H, Yu X, Wang G, Han Y, Yan M, Li S, Wang W.","Front Physiol. 2023 Apr 3;14:1144073. doi: 10.3389/fphys.2023.1144073. eCollection 2023.",2023,1,"Manipulation/Cardiac/Enhanced external counterpulsation",0,"22.7+-2.1, 23.6+-2.5",1,40,0,"EEG",1,"na","na","2000","unknown","standard19","Fpz","80","2","Lead II","Right clavicle, Left abdomen","Right abdomen","2000","unknown","unknown","unknown","Semi-automatic","unknown","AcqKnowledge","Linked mastoids","Linked mastoids","0.05","100",1,0,"CFA, Eye movements, Muscle","","Automatic","Power Spectrum","","Noisy Epochs","Fpz","na",2,4,"[est300]","Secondary","T-peak","354","387","-100","0","Group/Condition Differences","Amplitude",0,1,"ANOVA",0,"","1","","","","","ECG",""
37070749,"10.1111/psyp.14309",1,"Consider","Modulation of the heartbeat evoked cortical potential by hypnotizability and hypnosis","Callara AL, Fontanelli L, Belcari I, Rho G, Greco A, Zelič Ž, Sebastiani L, Santarcangelo EL.","Psychophysiology. 2023 Sep;60(9):e14309. doi: 10.1111/psyp.14309. Epub 2023 Apr 18.",2023,0,"Manipulation/Hypnosis/Hypnotizability",0,"25.14+-3.82, 26.47+-4.82",1,31,0,"EEG",16,"na","na","unknown","125","standard19","F3, F7, C3, T3, P3, PO3, F4, F8, C4, T4, P4, PO4, Fz, Cz, Pz, Oz","18","1","Unclassified","Left shoulder","unknown","unknown","unknown","unknown","unknown","Automatic","PanTompkins1985","Kubios","Cz","Common average","0.1","62.5",1,0,"Eye movements, muscle, CFA, channel noise, other","","Manual","Topography, power spectrum, time course","","Manual removal of artifacts, Artifact Subspace Reconstruction (ASR), bad channels","All","na",2,6,"[est171]","Primary","R-peak","200","600","-200","0","Group/Condition Differences","Amplitude",0,0,"ANOVA",1,"2000","1","P4","R-peak","256","312","RR, SDRR, RMSSD, LF/HF","est number of trials = 60*3 min in one condition*95%retention of epochs after cleaning"
37070749,"10.1111/psyp.14309",,"","Modulation of the heartbeat evoked cortical potential by hypnotizability and hypnosis","Callara AL, Fontanelli L, Belcari I, Rho G, Greco A, Zelič Ž, Sebastiani L, Santarcangelo EL.","Psychophysiology. 2023 Sep;60(9):e14309. doi: 10.1111/psyp.14309. Epub 2023 Apr 18.",2023,0,"Manipulation/Hypnosis/Hypnotizability",0,"25.14+-3.82, 26.47+-4.82",1,31,0,"EEG",16,"na","na","unknown","125","standard19","F3, F7, C3, T3, P3, PO3, F4, F8, C4, T4, P4, PO4, Fz, Cz, Pz, Oz","18","1","Unclassified","Left shoulder","unknown","unknown","unknown","unknown","unknown","Automatic","PanTompkins1985","Kubios","Cz","Common average","0.1","62.5",1,0,"Eye movements, muscle, CFA, channel noise, other","","Manual","Topography, power spectrum, time course","","Manual removal of artifacts, Artifact Subspace Reconstruction (ASR), bad channels","All","na",2,6,"[est171]","Primary","R-peak","200","600","-200","0","Group/Condition Differences","Amplitude",0,0,"ANOVA",1,"2000","1","Cz","R-peak","288","360","RR, SDRR, RMSSD, LF/HF","est number of trials = 60*3 min in one condition*95%retention of epochs after cleaning"
37070749,"10.1111/psyp.14309",,"","Modulation of the heartbeat evoked cortical potential by hypnotizability and hypnosis","Callara AL, Fontanelli L, Belcari I, Rho G, Greco A, Zelič Ž, Sebastiani L, Santarcangelo EL.","Psychophysiology. 2023 Sep;60(9):e14309. doi: 10.1111/psyp.14309. Epub 2023 Apr 18.",2023,0,"Manipulation/Hypnosis/Hypnotizability",0,"25.14+-3.82, 26.47+-4.82",1,31,0,"EEG",16,"na","na","unknown","125","standard19","F3, F7, C3, T3, P3, PO3, F4, F8, C4, T4, P4, PO4, Fz, Cz, Pz, Oz","18","1","Unclassified","Left shoulder","unknown","unknown","unknown","unknown","unknown","Automatic","PanTompkins1985","Kubios","Cz","Common average","0.1","62.5",1,0,"Eye movements, muscle, CFA, channel noise, other","","Manual","Topography, power spectrum, time course","","Manual removal of artifacts, Artifact Subspace Reconstruction (ASR), bad channels","All","na",2,1,"[est171]","Primary","R-peak","200","600","-200","0","Group/Condition Differences","Amplitude",0,0,"t-test",0,"","1","","","","","","est number of trials = 60*3 min in one condition*95%retention of epochs after cleaning"
36927872,"10.1159/000529308",1,"Consider","Heartbeat-Evoked Potential in Major Depressive Disorder: A Biomarker for Differential Treatment Prediction between Venlafaxine and rTMS?","Zwienenberg L, van Dijk H, Enriquez-Geppert S, van der Vinne N, Gevirtz R, Gordon E, Sack AT, Arns M.","Neuropsychobiology. 2023;82(3):158-167. doi: 10.1159/000529308. Epub 2023 Mar 16.",2023,0,"Patients/Psychiatric/Major depressive disorder",1,"38.9+-12.9, 36.5+-12.8",0,552,1,"EEG",26,"na","na","500","unknown","standard19","Fp1, Fp2, F7, F3, Fz, F4, F8, FC3, FCz, FC4, T3, C3, Cz, C4, T4, CP3, CPz, CP4, T5, P3, Pz, P4, T6, O1, Oz, O2","2","1","Unclassified","Left wrist","unknown","500","unknown","0.05","25","Semi-automatic","unknown","unknown","Linked mastoids","Linked mastoids","0.05","40",1,1,"CFA","1","Semi-automatic","Topography, Time course","","Noisy epochs","Fp1, Cz, Oz","na",2,3,"45","Primary","R-peak","-10","10","unknown","unknown","Group/Condition Differences","Amplitude",0,1,"ANOVA",0,"","1","","","","","ECG, age, sex, Depression",""
36927872,"10.1159/000529308",,"","Heartbeat-Evoked Potential in Major Depressive Disorder: A Biomarker for Differential Treatment Prediction between Venlafaxine and rTMS?","Zwienenberg L, van Dijk H, Enriquez-Geppert S, van der Vinne N, Gevirtz R, Gordon E, Sack AT, Arns M.","Neuropsychobiology. 2023;82(3):158-167. doi: 10.1159/000529308. Epub 2023 Mar 16.",2023,0,"Patients/Psychiatric/Major depressive disorder",1,"38.9+-12.9, 36.5+-12.8",0,552,1,"EEG",26,"na","na","500","unknown","standard19","Fp1, Fp2, F7, F3, Fz, F4, F8, FC3, FCz, FC4, T3, C3, Cz, C4, T4, CP3, CPz, CP4, T5, P3, Pz, P4, T6, O1, Oz, O2","2","1","Unclassified","Left wrist","unknown","500","unknown","0.05","25","Semi-automatic","unknown","unknown","Linked mastoids","Linked mastoids","0.05","40",1,1,"CFA","1","Semi-automatic","Topography, Time course","","Noisy epochs","Fp1, Cz, Oz","na",2,3,"45","Primary","T-peak","-10","10","unknown","unknown","Group/Condition Differences","Amplitude",0,1,"ANOVA",0,"","0","","","","","ECG, age, sex, Depression",""
36927872,"10.1159/000529308",,"","Heartbeat-Evoked Potential in Major Depressive Disorder: A Biomarker for Differential Treatment Prediction between Venlafaxine and rTMS?","Zwienenberg L, van Dijk H, Enriquez-Geppert S, van der Vinne N, Gevirtz R, Gordon E, Sack AT, Arns M.","Neuropsychobiology. 2023;82(3):158-167. doi: 10.1159/000529308. Epub 2023 Mar 16.",2023,0,"Patients/Psychiatric/Major depressive disorder",1,"43.1+-13.1",0,163,1,"EEG",26,"na","na","500","unknown","standard19","Fp1, Fp2, F7, F3, Fz, F4, F8, FC3, FCz, FC4, T3, C3, Cz, C4, T4, CP3, CPz, CP4, T5, P3, Pz, P4, T6, O1, Oz, O2","2","1","Unclassified","Left wrist","unknown","500","unknown","0.05","25","Semi-automatic","unknown","unknown","Linked mastoids","Linked mastoids","0.05","40",1,1,"CFA","1","Semi-automatic","Topography, Time course","","Noisy epochs","Fp1, Cz, Oz","na",2,1,"45","Primary","R-peak","-10","10","unknown","unknown","Group/Condition Differences","Amplitude",0,1,"ANOVA",0,"","0","","","","","ECG, age, sex, Depression",""
36910259,"10.1140/epjs/s11734-022-00696-2",0,"Not Related to HER","Complexity analysis of heartbeat-related signals in brain MRI time series as a potential biomarker for ageing and cognitive performance","López Pérez D, Bokde ALW, Kerskens CM.","Eur Phys J Spec Top. 2023;232(1):123-133. doi: 10.1140/epjs/s11734-022-00696-2. Epub 2022 Oct 21.",2023,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
36841904,"10.1111/psyp.14277",1,"Consider","Autonomous sensory meridian response is associated with a larger heartbeat-evoked potential amplitude without differences in interoceptive awareness","Villena-Gonzalez M, Rojas-Thomas F, Morales-Torres R, López V.","Psychophysiology. 2023 Jun;60(6):e14277. doi: 10.1111/psyp.14277. Epub 2023 Feb 25.",2023,0,"Perception/Interoception/Cardiac, Affective processes/Autonomous sensory meridian response",0,"24.67+-4.74",1,49,0,"EEG",64,"na","na","unknown","512","standard61","Fp1, Fp2, F7, F3, Fz, F4, F8, T7, C3, Cz, C4, T8, P7, P3, Pz, P4, P8, O1, O2, Fpz, FC5, FC1, FC2, FC6, CP5, CP1, CP2, CP6, Oz, AF7, AF3, AFz, AF4, AF8, F5, F1, F2, F6, FT7, FC3, FCz, FC4, FT8, C5, C1, C2, C6, TP7, CP3, CPz, CP4, TP8, P9, P5, P1, P2, P6, P10, PO7, PO3, POz, PO4, PO8, Iz",,"2","Unclassified","Left clavicle, Left chest","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","CMS","Linked mastoids","unknown","30",1,1,"CFA","","unknown","unknown","","Peak-to-peak voltage","All except Fpz, Fp1, Fp2, AF7, AF8, F7, F8, FT7, FT8, T7, T8, TP7, TP8, P7, P8, P9, P10, PO7, PO8, O1, O2, Oz, Iz","na",2,1,"100+-21","Primary","R-peak","210","450","-200","0","Group/Condition Differences","Amplitude",0,0,"t-test",1,"10000","1","AF3, F1, F3, FC5, FC3, FC1, C1, C3, C5, CP3, CP1, P1, PO3, Fz, FCz, Cz, Pz, POz, AF4, F2, F4, F6, FC6, FC4, FC2, C2, C4, CP6, CP4, CP2, P2, P4, P6, PO4","R-peak","244","369","",""
36841904,"10.1111/psyp.14277",,"","Autonomous sensory meridian response is associated with a larger heartbeat-evoked potential amplitude without differences in interoceptive awareness","Villena-Gonzalez M, Rojas-Thomas F, Morales-Torres R, López V.","Psychophysiology. 2023 Jun;60(6):e14277. doi: 10.1111/psyp.14277. Epub 2023 Feb 25.",2023,0,"Perception/Interoception/Cardiac, Affective processes/Autonomous sensory meridian response",0,"24.67+-4.74",1,49,0,"EEG",64,"na","na","unknown","512","standard61","Fp1, Fp2, F7, F3, Fz, F4, F8, T7, C3, Cz, C4, T8, P7, P3, Pz, P4, P8, O1, O2, Fpz, FC5, FC1, FC2, FC6, CP5, CP1, CP2, CP6, Oz, AF7, AF3, AFz, AF4, AF8, F5, F1, F2, F6, FT7, FC3, FCz, FC4, FT8, C5, C1, C2, C6, TP7, CP3, CPz, CP4, TP8, P9, P5, P1, P2, P6, P10, PO7, PO3, POz, PO4, PO8, Iz",,"2","Unclassified","Left clavicle, Left chest","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","CMS","Linked mastoids","unknown","30",1,1,"CFA","","unknown","unknown","","Peak-to-peak voltage","All except Fpz, Fp1, Fp2, AF7, AF8, F7, F8, FT7, FT8, T7, T8, TP7, TP8, P7, P8, P9, P10, PO7, PO8, O1, O2, Oz, Iz","na",2,4,"524+-6","Primary","R-peak","210","450","-200","0","Group/Condition Differences","Amplitude",0,0,"ANOVA",1,"10000","1","FC3, FC1, C1, C3, C5, CP3, CP1, P1, P3, P5, PO3, Fz, FCz, Cz, CPz, Pz, POz, AF4, F2, F4, F6, FC4, FC2, C2, C4, CP2","R-peak","283","450","",""
36720392,"10.1016/j.ijpsycho.2023.01.009",0,"Review","Heart and brain traumatic stress biomarker analysis with and without machine learning: A scoping review","Rountree-Harrison D, Berkovsky S, Kangas M.","Int J Psychophysiol. 2023 Mar;185:27-49. doi: 10.1016/j.ijpsycho.2023.01.009. Epub 2023 Jan 30.",2023,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
36685762,"10.1016/j.crneur.2022.100050",0,"Review","Brain-heart interactions in the neurobiology of consciousness","Candia-Rivera D.","Curr Res Neurobiol. 2022 Aug 6;3:100050. doi: 10.1016/j.crneur.2022.100050. eCollection 2022.",2022,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
36610678,"10.1016/j.neuroimage.2023.119867",1,"Consider","Whose emotion is it? Perspective matters to understand brain-body interactions in emotions","Engelen T, Buot A, Grèzes J, Tallon-Baudry C.","Neuroimage. 2023 Mar;268:119867. doi: 10.1016/j.neuroimage.2023.119867. Epub 2023 Jan 5.",2023,0,"Perception/Exteroception/Visual/Emotion recognition, Affective processes/Empathy",0,"24.72+-4.89",1,32,0,"EEG",64,"na","na","2048","unknown","standard61","Fp1, Fp2, F7, F3, Fz, F4, F8, T7, C3, Cz, C4, T8, P7, P3, Pz, P4, P8, O1, O2, Fpz, FC5, FC1, FC2, FC6, CP5, CP1, CP2, CP6, Oz, AF7, AF3, AFz, AF4, AF8, F5, F1, F2, F6, FT7, FC3, FCz, FC4, FT8, C5, C1, C2, C6, TP7, CP3, CPz, CP4, TP8, P9, P5, P1, P2, P6, P10, PO7, PO3, POz, PO4, PO8, Iz",,"5","Multiple leads (Lead II)","Right clavicle, Left abdomen, Left clavicle, Left shoulder, Right shoulder","unknown","2048","unknown","1","40","Automatic","Template matching","unknown","CMS","Common average","0.3","20",1,1,"Blinks, CFA","1-3","Automatic","Phase consistency","RR at least 570 ms","","All","na",1,2,"63+-10","Primary","R-peak","270","570","unknown","unknown","Group/Condition Differences","Amplitude",0,0,"t-test",1,"1000","1","AF8, AF4, F2, F4, F6, F8, FC6, FC4","R-peak","426","436","RR, ECG, Permuted heartbeats",""
36610678,"10.1016/j.neuroimage.2023.119867",,"","Whose emotion is it? Perspective matters to understand brain-body interactions in emotions","Engelen T, Buot A, Grèzes J, Tallon-Baudry C.","Neuroimage. 2023 Mar;268:119867. doi: 10.1016/j.neuroimage.2023.119867. Epub 2023 Jan 5.",2023,0,"Perception/Exteroception/Visual/Emotion recognition, Affective processes/Empathy",0,"24.72+-4.89",1,32,0,"EEG",64,"na","na","2048","unknown","standard61","Fp1, Fp2, F7, F3, Fz, F4, F8, T7, C3, Cz, C4, T8, P7, P3, Pz, P4, P8, O1, O2, Fpz, FC5, FC1, FC2, FC6, CP5, CP1, CP2, CP6, Oz, AF7, AF3, AFz, AF4, AF8, F5, F1, F2, F6, FT7, FC3, FCz, FC4, FT8, C5, C1, C2, C6, TP7, CP3, CPz, CP4, TP8, P9, P5, P1, P2, P6, P10, PO7, PO3, POz, PO4, PO8, Iz",,"5","Multiple leads (Lead II)","Right clavicle, Left abdomen, Left clavicle, Left shoulder, Right shoulder","unknown","2048","unknown","1","40","Automatic","Template matching","unknown","CMS","Common average","0.3","20",1,1,"Blinks, CFA","1-3","Automatic","Phase consistency","RR at least 570 ms","","AF8, AF4, F2, F4, F6, F8, FC6, FC4","na",1,1,"63+-10","Secondary","R-peak","426","436","unknown","unknown","Correlation","Amplitude",1,1,"Correlation",0,"","0","","","","","",""
36572348,"10.1016/j.ijpsycho.2022.12.006",0,"Not Related to HER","Psychophysiological mechanisms underlying the effects of outdoor green and virtual green exercise during self-paced walking","Mavrantza AM, Bigliassi M, Calogiuri G.","Int J Psychophysiol. 2023 Feb;184:39-50. doi: 10.1016/j.ijpsycho.2022.12.006. Epub 2022 Dec 23.",2023,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
36535320,"10.1016/j.neuroimage.2022.119817",1,"Consider","Dual interaction between heartbeat-evoked responses and stimuli","Zhang Y, Zhang J, Xie M, Ding N, Zhang Y, Qin P.","Neuroimage. 2023 Feb 1;266:119817. doi: 10.1016/j.neuroimage.2022.119817. Epub 2022 Dec 16.",2023,0,"Perception/Exteroception/Auditory/Subject's own name",0,"20-28",1,19,0,"MEG",306,"204","102","1000","250","Elekta","na",,"7","Multiple leads","Left clavicle, Right clavicle, Sternum, Right shoulder, Left shoulder","Upper back","1000","250","1","40","Automatic","Template matching","Brainstorm","na","na","1","40",1,1,"CFA, Eye movements, Blinks","0-2","Manual","Topography, Time course","limit analysis to time of minimal artifact","Manual removal of artifacts","na","Magnetometers",1,2,"100","Primary","T-peak","50","350","unknown","unknown","Group/Condition Differences","Amplitude",0,0,"t-test",1,"10000","0","","","","","ECG, RR",""
36535320,"10.1016/j.neuroimage.2022.119817",,"","Dual interaction between heartbeat-evoked responses and stimuli","Zhang Y, Zhang J, Xie M, Ding N, Zhang Y, Qin P.","Neuroimage. 2023 Feb 1;266:119817. doi: 10.1016/j.neuroimage.2022.119817. Epub 2022 Dec 16.",2023,0,"Perception/Exteroception/Auditory/Subject's own name",0,"20-28",1,19,0,"MEG",306,"204","102","1000","250","Elekta","na",,"7","Multiple leads","Left clavicle, Right clavicle, Sternum, Right shoulder, Left shoulder","Upper back","1000","250","1","40","Automatic","Template matching","Brainstorm","na","na","1","40",1,1,"Eye movements, Blinks","","","","limit analysis to time of minimal artifact","Manual removal of artifacts","na","Magnetometers",1,2,"100","Primary","T-peak","50","350","unknown","unknown","Group/Condition Differences","Amplitude",0,0,"t-test",1,"10000","1","na","T-peak","276","320","ECG, RR",""
36535320,"10.1016/j.neuroimage.2022.119817",,"","Dual interaction between heartbeat-evoked responses and stimuli","Zhang Y, Zhang J, Xie M, Ding N, Zhang Y, Qin P.","Neuroimage. 2023 Feb 1;266:119817. doi: 10.1016/j.neuroimage.2022.119817. Epub 2022 Dec 16.",2023,0,"Perception/Exteroception/Auditory/Subject's own name",0,"20-28",1,19,0,"MEG",306,"204","102","1000","250","Elekta","na",,"7","Multiple leads","Left clavicle, Right clavicle, Sternum, Right shoulder, Left shoulder","Upper back","1000","250","1","40","Automatic","Template matching","Brainstorm","na","na","1","40",1,1,"Eye movements, Blinks","","","","limit analysis to time of minimal artifact","Manual removal of artifacts","na","Magnetometers",1,2,"50","Primary","T-peak","50","350","unknown","unknown","Group/Condition Differences","Amplitude",0,0,"t-test",1,"10000","1","na","T-peak","152","184","ECG, RR",""
36450811,"10.1038/s41598-022-25119-z",0,"Not Related to HER","Confounding effects of heart rate, breathing rate, and frontal fNIRS on interoception","Candia-Rivera D, Sappia MS, Horschig JM, Colier WNJM, Valenza G.","Sci Rep. 2022 Nov 30;12(1):20701. doi: 10.1038/s41598-022-25119-z.",2022,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
